"id","name","brand"
"45200006","INTERMARCHE AMILLY","Intermarché"
"30240001","SUPER U","Système U"
"54610001","SARL RONDEAUX","Avia"
"29950001","Carrefour Market","Carrefour Market"
"58000007","INTERMARCHE NEVERS","Intermarché"
"59282001","INTERMARCHE","Intermarché"
"2190006","CARREFOUR MARKET","Carrefour Market"
"88410001","CARREFOUR EXPRESS    SARL TYLY","Carrefour Express"
"6800017","RELAIS VAL FLEURI","Total"
"5200007","AVIA EURL SATINE","Avia"
"36000014","SAS MYMIKA - INTERMARCHE","Intermarché"
"20260005","Esso Di Calvi SAS Calvi services","Esso"
"50300001","CARREFOUR AVRANCHES","Carrefour"
"73190002","BP A43 AIRE DE L&#039,ABIS","BP"
"17690004","PICOTY Réseau SAS","Avia"
"59122001","Carrefour Contact","Carrefour Contact"
"26300012","RELAIS LA BAYANNE","Total Access"
"33290004","INTERMARCHE PAREMPUYRE","Intermarché"
"91590001","Carrefour Market","Carrefour Market"
"14240001","INTERMARCHE","Intermarché"
"2130001","SAS SOFERDIS","Système U"
"43120002","INTERMARCHE MONISTROL SUR LOIRE","Intermarché"
"60390003","MDK AUTOMOBILES","Total"
"11500002","SAS GARAGE ROOSLI","Total"
"71510001","AVIA XPRESS","Avia"
"13370006","STATION DU MOULIN PONT ROYAL","Intermarché"
"92160006","RELAIS BACONNETS","Total Access"
"7200006","CENTRE E LECLERC  AUBENAS","Leclerc"
"13127012","ESSO EXPRESS VITROLLES LES PINS","Esso Express"
"71120002","INTERMARCHE CHAROLLES","Intermarché"
"51260005","carrefour express","Carrefour Express"
"52800002","RELAIS DES FORGES - SCAP PEUGEOT","Avia"
"82800001","LA STATION U","Système U"
"56400005","SARL DE LA CHAPELLE","Total"
"29860002","Super U  PLABENNEC","Système U"
"33620003","Carrefour Contact","Carrefour Contact"
"13013014","AGIP MARSEILLE ST JUST","Agip"
"24340002","CARREFOUR CONTACT","Carrefour Contact"
"28310010","SHELL PLAINES DE BEAUCE","Shell"
"74210003","INTERMARCHE FAVERGES","Intermarché"
"26780002","RELAIS MONTELIMAR","Shell"
"31650002","SODIREV","Leclerc"
"34460001","STATION DYNEFF","Dyneff"
"93250004","STATION DU CHALET","Esso"
"40220001","CARREFOUR","Carrefour"
"31620006","INTERMARCHE CASTELNAU","Intermarché"
"45570001","INTERMARCHE CONTACT","Intermarché Contact"
"35113002","8 à Huit Domagné","Huit à 8"
"44320003","GGE S.FORGET","Total"
"88100007","sas GAZ RELAIS DU HAUT JACQUES","Total"
"59910001","Carrefour Market","Carrefour Market"
"23300002","PICOTY SA LA PRADE","Avia"
"64600002","CARREFOUR ANGLET BAB2","Carrefour"
"30210001","Carrefour Market","Carrefour Market"
"12230001","SARL GGE SAQUET","Total"
"78550005","SARL ALBIK","Avia"
"54300001","CORA LUNEVILLE","CORA"
"42800005","Netto Rive de Gier","Netto"
"21400002","SARL COLLARD","Total"
"1170002","Carrefour Market","Carrefour Market"
"38480006","E.LECLERC","Leclerc"
"7700003","SAS ANCIA","Intermarché Contact"
"20167010","Relais poggioli","VITO"
"49124001","Super U ST BARTHELEMY BANCHAIS","Système U"
"24200001","Carrefour Market","Carrefour Market"
"39600001","AVIA Xpress ARBOIS","Avia"
"95190006","RELAIS GOUSSAINVILLE A.SARRAUT","Total Access"
"78121001","GARAGE DAUNAT FREDERIC","Total"
"24160001","Super U Coop Atlantique St Martial Albarede","Système U"
"62147005","DYNEFF AIRE DE GRAINCOURT","Dyneff"
"33240005","BP A10 AIRE DE MEILLAC","BP"
"56450002","SARL AMALLY","Avia"
"20167011","Relais Acqualonga","Esso"
"45320001","AVIA XPRESS",""
"31790005","MARKET SAINT JORY","Carrefour Market"
"45170001","Super U NEUVILLE AUX BOIS","Système U"
"89420001","BP A6 AIRE DE LA CHAPONNE","BP"
"76540001","carrefour contact","Carrefour Contact"
"77250002","INTERMARCHE VENEUX LES SABLONS","Intermarché"
"53200001","Carrefour Market","Carrefour Market"
"80340002","CARREFOUR CONTACT","Carrefour"
"35300001","ESSO EMERAUDE","Esso Express"
"15300007","Relais de la Planeze ( Le Flo&#039,rissant)","Indépendant sans enseigne"
"44590002","BRETECHE","Avia"
"77160002","PROVINS DISTRIBUTION","Leclerc"
"74310003","RELAIS HOUCHES NORD","Total"
"21120003","SARL RONDOT","Indépendant sans enseigne"
"30160001","Carrefour Market","Carrefour Market"
"5000005","AUCHAN","Auchan"
"21500004","NETTO MONTBARD","Netto"
"73260001","SUPER SAS CHARDIS","Système U"
"73500006","ALCANE GESTION","Shell"
"59610004","RELAIS FOURMIES","Total Access"
"3410004","EURL BITEZ","Agip"
"10200001","MR ET MME SILVA ELISIO","Total"
"16400001","AUCHAN ANGOULEME","Auchan"
"57185004","Carrefour Contact","Carrefour Contact"
"22100010","LECLERC","Leclerc"
"87500001","Utile Coop Atlantique St Yrieix La Perche","Système U"
"59492002","INTERMARCHE HOYMILLE","Intermarché"
"47470001","SARL VAL FLEURI BEAUVILLE",""
"56600001","SA KEREOL","Leclerc"
"59890001","Carrefour Market","Carrefour Market"
"62118002","STATION U","Système U"
"45220001","SAS PEUPLIDIS",""
"65190002","CARREFOUR Contact","Carrefour Contact"
"57580001","GARAGE FERRY","Total"
"62990001","Market SAS NCL","Carrefour Market"
"86800003","LECLERC JARDRES","Leclerc"
"13012025","BP MARSEILLE ST BARNABE CARREFOUR EXPRESS","BP"
"59156002","INTERMARCHE LOURCHES","Intermarché"
"2800003","S.A.S. DISBEAU","Leclerc"
"86370008","ESSO EXPRESS VIVONNE LES MINIERES","Esso Express"
"30110004","SAS HOGGAR","Netto"
"29890002","SUPERMARCHE CASINO","Super Casino"
"94542003","AVIA ORLY","Avia"
"57320002","INTERMARCHE BOUZONVILLE","Intermarché"
"34070001","GEANT CASINO","Géant"
"73800001","BP A41 AIRE DU GRANIER","BP"
"67130004","Supermarche match","Supermarché Match"
"91000001","EOR BONDOUFLE GD GGE","Total"
"81170001","Sarl atra","Total"
"70400003","HERDIS","Leclerc"
"20290003","SARL RELAIS DE BORGO","Total"
"81200001","STATION D&#039,AUSSILLON","Total"
"25000020","STATION AVIA","Avia"
"76260003","E.LECLERC SAS ETADIS","Leclerc"
"10000006","CASINO SUPERMARCHE","Casino"
"6650003","SARL LSWD","Avia"
"6156001","Carrefour Market","Carrefour Market"
"84000011","INTERMARCHE AVIGNON","Intermarché"
"2120005","STATION TOTAL FL DISTRIBUTION","Total"
"1320001","SARL JACQUET AUTOMOBILES","Total"
"50400003","GRANVIDIS","Leclerc"
"21121003","INTERMARCHE FONTAINE LES DIJON","Intermarché"
"12100006","CENTRE LECLERC CREISSELS/MILLAU","Leclerc"
"84107001","CARREFOUR ORANGE","Carrefour"
"31140008","SUPER U FONBEAUZARD","Système U"
"48230001","SARL DAUDE","Indépendant sans enseigne"
"63122002","SAS CHGL","Intermarché"
"41260001","Carrefour Market","Carrefour Market"
"62134001","SARL  F2C","Carrefour Contact"
"60180001","AUCHAN","Auchan"
"82210004","AVIA PICOTY SIGESS AIRE DE GARONNE","Avia"
"18000022","SAS COUPANCES &quot,ZAC DE VARENNES &quot,","Intermarché"
"43200003","Station du col TOTAL","Total"
"69480007","ENI ANSE ROUTE VILLEFRANCHE","Agip"
"78120013","RELAIS RAMBOUILLET","Total"
"64130003","INTERMARCHE MAULEON SOULE","Intermarché"
"33000024","RELAIS RAVEZIES","Total Access"
"49170002","SUPER U SAINT GEORGES SUR LOIRE","Système U"
"64990001","SARL ERRATXOU","Total"
"32100001","STATION BOUE MPA","Total"
"80400001","Carrefour Market","Carrefour Market"
"30320008","SARL PEYRE TOTAL","Total"
"27260001","SARL GGE DUFOUR","Total"
"89520003","EIRL CYRIL BLANCHARD","Avia"
"21000001","CARREFOUR DIJON TOISON D OR","Carrefour"
"42000017","DYNEFF","Dyneff"
"12000002","SAS FABRE ET RUDELLE","Total"
"39100006","INTERMARCHE DOLE","Intermarché"
"56890003","Hyper U  ST  AVE","Système U"
"75012021","RELAIS DU BEL AIR","Total"
"71110003","Garage Christophe JANIN","Avia"
"30220002","INTERMARCHE AIGUES MORTES","Intermarché"
"44190007","INTERMARCHE CLISSON","Intermarché"
"68170004","RIXDIS 2","Leclerc"
"91250004","EOR SAINTRY GGE DES BROSS","Total"
"2130006","avia tardenois nord","Avia"
"20224001","SARL ACQUAVIVA","Total"
"84700007","Carrefour market","Carrefour Market"
"38220002","VIZILLE STATION LETELLIER","Total"
"63490001","Station Service Sauxillanges","Carrefour Contact"
"68240003","INTERMARCHE","Intermarché"
"50340002","SUPER U","Système U"
"6200031","Dyneff Nice","Dyneff"
"4500003","INTERMARCHE RIEZ","Intermarché"
"85170008","CARREFOUR CONTACT","Carrefour Contact"
"44420002","super u /SAS GUERMAR","Système U"
"18000021","SAS COUPANCES","Intermarché"
"69490001","SAINT LOUP DISTRIBUTION","Leclerc"
"83390003","INTERMARCHE CUERS","Intermarché"
"4160003","CASINO SUPERMARCHE","Casino"
"79004001","NIORT OUEST DISTRIBUTION","Leclerc"
"30127001","Carrefour Market","Carrefour Market"
"87220003","RELAIS MAS CERISE","Total"
"72360002","carrefour contact","Carrefour Contact"
"25720002","STATION SERVICE AVIA","Avia"
"83140005","CASINO SUPERMARCHE","Casino"
"92000024","BP NANTERRE CLEMENCEAU","BP"
"25290005","AVIA","Avia"
"20145004","relais de bavella",""
"56130001","SARL MARRIE PALOU","Total"
"37600007","STATION LOCHES","Total"
"8120001","INTERMARCHE BOGNY SUR MEUSE","Intermarché"
"7800003","INTERMARCHE LA VOULTE SUR RHONE","Intermarché"
"4800001","SAS L&#039,OLIVERAIE","Total"
"56100008","INTERMARCHE LORIENT C/C LANVEUR","Intermarché"
"42510005","SAS ENRIC NETTo","Netto"
"64604001","E LECLERC","Leclerc"
"13124004","SODIPLEC PEYPIN","Leclerc"
"84130013","SAS AMIA AVIA","Avia"
"23700002","AUZANCES PL","Intermarché"
"27800001","Carrefour Market","Carrefour Market"
"59125003","DUMEZ","Total"
"50160004","Station A84 ESSO","Esso"
"23240002","Trullen Distribution","Elan"
"91710001","INTERMARCHE VERT LE PETIT","Intermarché"
"92100010","Carburants Morizet","Elan"
"83440005","INTERMARCHE TOURRETTES","Intermarché"
"10130004","INTERMARCHE AUXON ADISAUX","Intermarché"
"32150002","INTERMARCHE CAZAUBON","Intermarché"
"26000018","Gamm Vert - MONTMEYRAN",""
"34350003","TRUCK ETAPE","Indépendant sans enseigne"
"22650001","SARL GARAGE DE LA BAIE","Total"
"89400001","AVIA XPRESS","Avia"
"81200003","INTERMARCHE AUSSILLON MAZAMET","Intermarché"
"62100011","Carrefour Market","Carrefour Market"
"77300001","RELAIS FOCH","Total"
"67370001","S.A. TRUCHIDIM","Système U"
"54121001","STATION TABAC PRESSE LAMORLETTE","Total"
"57440002","LA STATION U","Système U"
"44320002","Super U ARTHON EN RETZ","Système U"
"27950002","INTERMARCHE SAINT-MARCEL","Intermarché"
"59300001","CARREFOUR VALENCIENNES","Carrefour"
"51170001","Carrefour Market","Carrefour Market"
"95100021","BP ARGENTEUIL J JAURES","BP"
"6600001","Carrefour Antibes station service","Carrefour"
"50480002","STATION U SUPER U","Système U"
"40280001","STATION TOTAL BOUAKAZ","Total"
"69003013","STATION AVIA GARIBALDI","Avia"
"18350003","GARAGE VINCENT PMG","Total"
"44340006","RELAIS DE BOUGUENAIS","Total Access"
"20270001","STATION SERVICE","VITO"
"35170001","INTERMARCHE BRUZ","Intermarché"
"13200019","ESSO EXPRESS ARLES SUD","Esso Express"
"76240002","Carrefour Market","Carrefour Market"
"17610002","le planet","Elan"
"38490006","SNC STATION SERVICE LES 3D","Total"
"57525001","Super U Talange","Système U"
"23320001","STATION ST VAURY 24/24",""
"59470004","SAS nouveau garage des flandres","Total Access"
"86700003","INTERMARCHE COUHE-VERAC","Intermarché"
"86380001","VENDEUVRE AUTOMOBILES","Total"
"33500007","RELAIS ARVEYRES LA ROTONDE","Total"
"24330003","RELAIS DE NIVERSAC","Total"
"19110001","Carrefour Market","Carrefour Market"
"42160005","INTERMARCHE ST CYPRIEN","Intermarché"
"41210000","Carrefour Contact","Carrefour Contact"
"62850001","STATION CARREFOUR CONTACT","Carrefour Contact"
"22190001","E.LECLERC PLERIN","Leclerc"
"36500003","INTERMARCHE BUZANCAIS - Poids Lourds","Intermarché"
"53190001","INTERMARCHE CONTACT","Intermarché Contact"
"62137002","ETS BIDAL","Indépendant sans enseigne"
"33750004","carrefour contact","Carrefour Contact"
"91310002","INTERMARCHE LONGPONT SUR ORGE","Intermarché"
"33920003","INTERMARCHE ST SAVIN DE BLAYE","Intermarché"
"83560005","CARREFOUR CONTACT RIANS","Carrefour Contact"
"91100020","EURO PETROL","Indépendant sans enseigne"
"19200007","SAS SASSEL","Intermarché"
"27201001","VERMADIS","Leclerc"
"87240001","Super U Coop Atlantique Ambazac","Système U"
"30130011","Station du pont cassé",""
"29620001","Super U LANMEUR","Système U"
"83690004","RELAIS SAINT JEAN","Indépendant sans enseigne"
"65400005","RELAIS D AZUN","Total Access"
"69830003","Leclerc SAS SODIRE","Leclerc"
"8700001","Carrefour Market","Carrefour Market"
"34600001","CARREFOUR MARKET","Carrefour Market"
"21190007","RELAIS DE MERCEUIL","Total"
"32000005","STATION DU GARROS","Total"
"69220003","SARL RELAIS DU BEAUJOLAIS","Total"
"2310002","Station de l&#039,Ourcq","Avia"
"69410007","RELAIS MONT D&#039,OR","Total Access"
"49000014","RELAIS BAUMETTES B","Total Access"
"56930001","INTERMARCHE PLUMELIAU","Intermarché"
"46240003","Station AVIA","Avia"
"26140006","F3C Energy Albon",""
"77000011","RELAIS DE L&#039,ALMONT","Total"
"62240005","Carrefour Contact","Carrefour Contact"
"42370003","Carrefour Market","Carrefour Market"
"12780002","Station Porte du Lévézou","Indépendant sans enseigne"
"49160001","Super U LONGUE","Système U"
"53000009","RELAIS DU PONT DE PARIS","Total"
"72100002","Market","Carrefour Market"
"73490002","SAS SUPER GRANIER","Système U"
"62400003","Carrefour Market","Carrefour Market"
"79120001","INTERMARCHE LEZAY","Intermarché"
"28200003","DUNOIS DISTRIBUTION","Leclerc"
"31390002","Market","Carrefour Market"
"42334001","CARREFOUR MABLY","Carrefour"
"50690003","SARL STATION LE BOURG NEUF","Total"
"35430001","Cora Saint Jouan des Guérets","CORA"
"76120002","Hyper U","Système U"
"3190004","Carrefour Contact Vallon en Sully","Carrefour Contact"
"82100003","SARL RELAIS SAINT JEAN","Total"
"29120006","INTERMARCHE PLOMEUR","Intermarché"
"92240010","BP MALAKOFF - CARREFOUR EXPRESS","BP"
"87350001","CASINO SUPERMARCHE","Casino"
"83780001","SARL CARROSSERIE COTTON LUDOVIC","Campus"
"41360005","Utile","Système U"
"62630002","STATION ESSO","Esso"
"85750002","INTERMARCHE  ANGLES","Intermarché Contact"
"69100029","BP VILLEURBANNE TONKIN CARREFOUR EXPRESS","BP"
"33523001","S.N. BRUDIS","Leclerc"
"27950001","guedet auto vallee de seine","Total"
"83150003","PORT DE BANDOL",""
"56200001","yannick roblin","Total"
"67500005","GARAGE HELMCHEN","Total"
"38530005","SAS MAXELI","Intermarché"
"50420001","SHELL GOUVETS","Shell"
"11000003","SAS PEYROT ET FILS","Total"
"61100008","Leclerc drive","Leclerc"
"11500001","Carrefour Market","Carrefour Market"
"40120003","LECLERC SARBAZAN DISTRIBUTION","Leclerc"
"87230002","INTERMARCHE CHALUS","Intermarché"
"24170002","Carrefour Market","Carrefour Market"
"33370006","INTERMARCHE ARTIGUES","Intermarché"
"17530003","SARL ANIMEDIS.","Carrefour Contact"
"62219001","AUCHAN","Auchan"
"44420003","CONTACT","Carrefour Contact"
"44860002","Super U PONT ST MARTIN","Système U"
"77400007","INTERMARCHE ST THIBAULT DES VIGNES","Intermarché"
"91610001","Carrefour Market","Carrefour Market"
"35520002","SARL DVT","Total"
"17430007","RELAIS TONNAY CHARENTE","Total Access"
"56720001","SARL DREAN","Total"
"69680003","INTERMARCHE","Intermarché"
"89160001","STATION BI1",""
"35140001","Market","Carrefour Market"
"92240001","SARL GALA","Avia"
"41370004","Marchenoir - CCBVL","Indépendant sans enseigne"
"56520006","RELAIS DE GUIDEL NORD","Total Access"
"76270001","S.D.S.M EXPLOITATION","Leclerc"
"38300023","ENI BOURGOIN route de lyon","Agip"
"82370003","STATION SEPAT",""
"10500002","INTERMARCHE BRIENNE LE CHATEAU","Intermarché"
"50390001","Station U","Système U"
"20166004","RELAIS BENISTA CARBURANT","VITO"
"61140003","Station Service Supermarché Casino","Casino"
"84250002","Durance auto",""
"25220003","SAS SODIROCHE","Système U"
"27310008","MARKET","Carrefour Market"
"22240003","coccinelle supermarché","Coccinelle"
"31330005","Garage Teulade","Esso"
"40700004","Carrefour Market","Carrefour Market"
"55100007","RELAIS CITADELLE","Total"
"17130003","GARAGE CORBI SA","Total"
"62910001","Market","Carrefour Market"
"10170001","INTERMARCHE MERY SUR SEINE","Intermarché"
"50710003","STATION KV","Indépendant sans enseigne"
"46000012","RELAIS DU QUERCY","Total"
"42600010","AVIA MOSY","Avia"
"45520003","RELAIS DE LA RETREVE","Total"
"37400006","SAS ALKAN CARBURANT","Total"
"74160001","INTERMARCHE ST JULIEN EN GENEVOI","Intermarché"
"41200002","LE RELAIS DE VILLEFRANCHE","Total"
"20260001","Sasu AUTO EXPRESS CORSE","VITO"
"60320001","Carrefour Market","Carrefour Market"
"28220002","INTERMARCHE CLOYES","Intermarché"
"91670001","ANDIS","Leclerc"
"44800004","E.LECLERC ATLANTIS","Leclerc"
"63500008","Intermarché - Carburants","Intermarché"
"29260002","REL COTE LEGENDES","Total"
"12800003","Station Energie","Indépendant sans enseigne"
"40160004","STATION TOTAL CONTACT","Total"
"59148003","CARREFOUR CONTACT","Carrefour Contact"
"9100003","SARL PYRENEES AUTOS","Total"
"92120002","SARL JABY  AVIA","Avia"
"66650002","Carrefour Market","Carrefour Market"
"42550001","INTERMARCHE CONTACT","Intermarché Contact"
"95190003","Carrefour Goussainville","Carrefour"
"50430001","GARAGE FERET","Avia"
"14170001","SARL GARAGE CHRETIEN","Total"
"10400003","INTERMARCHE NOGENT SUR SEINE","Intermarché"
"28310006","INTERMARCHE JANVILLE","Intermarché"
"43220001","BRUNIEDIS SAS","Carrefour Market"
"14470002","Carrefour Market","Carrefour Market"
"8150001","Carrefour contact","Carrefour Contact"
"6150007","STATION LECLERC RANDIS","Leclerc"
"22200005","GUINGAMP SERVICES","Total"
"50310002","SARL MONTEBOUG DISTRIBUTION","Intermarché"
"31150004","INTERMARCHE GRATENTOUR","Intermarché"
"68330001","SUPERMARCHES MATCH  HUNINGUE","Supermarché Match"
"46350002","sas PAYRAC AUTO SERVICES","Total"
"27800002","INTERMARCHE BRIONNE","Intermarché"
"19500002","Super U","Système U"
"42300012","GARAGE DOURDEIN","Total"
"80300001","SUPER   U   ALBERT","Système U"
"69003012","STATION AVIA","Avia"
"89000005","SAS SAJA","Total Access"
"56000006","INTERMARCHE VANNES POMPIDOU","Intermarché"
"6250001","Carrefour Market","Carrefour Market"
"8000007","INTERMARCHE CHARLEVILLE MEZIERES","Intermarché"
"94430002","CHENNEVIERES CARR DS TOTAL","Total"
"60650004","INTERMARCHE ST PAUL","Intermarché"
"27500001","Carrefour Market","Carrefour Market"
"68460002","CARREFOUR EXPRESS","Carrefour Express"
"72500002","RSA Station Shell","Shell"
"74890001","CARREFOUR MARKET","Carrefour Market"
"14780002","CARREFOUR CONTACT","Carrefour Contact"
"62860002","STATION U","Système U"
"1540003","Intermarché vonnas","Intermarché"
"32100003","Carrefour Market","Carrefour Market"
"59360003","INTERMARCHE LE CATEAU","Intermarché"
"68800002","INTERMARCHE VIEUX THANN","Intermarché"
"63120002","INTERMARCHE COURPIERE","Intermarché"
"82200009","SAS MOIGERE","Intermarché"
"11880001","GEANT CASINO Salvaza","Super Casino"
"13014010","AVIA - B2M SARL","Avia"
"59750004","Carrefour Market","Carrefour Market"
"6130001","AUCHAN GRASSE","Auchan"
"63000001","Relais Lagarde Clermont Lafayette","Total"
"20200016","SAS BIANUCCI station vito du fango","VITO"
"86160002","INTERMARCHE GENCAY","Intermarché"
"33600010","RELAIS DE PESSAC","Total"
"33920005","AIRE DE SAUGON-EST","Avia"
"77120004","CARREFOUR MARKET MOUROUX","Carrefour Market"
"71570003","AVIA XPRESS","Avia"
"28400005","AMG EXPRESS","Total"
"38113001","Esso Service Voroize","Esso"
"83400006","CENTRE LECLERC","Leclerc"
"88190003","SIMPLY GOLBEY","Indépendant sans enseigne"
"72300007","SABLE-DISTRIBUTION","Leclerc"
"14123004","HYPERMARCHE LECLERC","Leclerc"
"44370008","RELAIS VARADES","Total"
"72300009","SAS ALKAN CARBURANT","Total Access"
"44510001","INTERMARCHE LE POULIGUEN","Intermarché"
"89132001","SARL AOUYAGUE","Avia"
"60870002","INTERMARCHE VILLERS SAINT PAUL","Intermarché"
"11300002","SUPER U","Système U"
"13120008","station total payannet","Total"
"35000024","SAS AROBIN","Avia"
"22000002","U EXPRESS CESSON ST BRIEUC","Système U"
"93300009","RELAIS CLOS BESNARD","Total"
"94100013","AVIA ST MAUR DES FOSSES","Avia"
"65400004","SARL BROUCA - Station Argeles","Elan"
"81400004","INTERMARCHE CARMAUX","Intermarché"
"76340003","INTERMARCHE FOUCARMONT","Intermarché Contact"
"36110001","Super U Coop Atlantique Levroux","Système U"
"69300010","STATION TOTAL CALUIRE","Total"
"80450001","INTERMARCHE CAMON","Intermarché"
"67118002","LECLERC GEISPOLSHEIM","Leclerc"
"65600002","STATION ST CHRISTOPHE","Elan"
"38290003","ALEP SAS","Total"
"40800007","RELAIS DE L&#039,ADOUR","Total"
"87380002","INTERMARCHE MAGNAC BOURG","Intermarché"
"76560001","Carrefour Market","Carrefour Market"
"3150001","Relais Lagarde Varennes","Total"
"48100006","STATION DAUDE","Indépendant sans enseigne"
"45500009","MARKET","Carrefour Market"
"10260003","CARREFOUR CONTACT","Carrefour Contact"
"72450001","Super U MONTFORT LE GESNOIS","Système U"
"45430001","Shell Mardié - Sarl Roux","Shell"
"59350002","ST ANDRE sarl PETAF","Avia"
"92210008","BP ST CLOUD REPUBLIQUE  CARREFOUR EXPRESS","BP"
"79100003","THOUARS DISTRIBUTION","Leclerc"
"42230001","INTERMARCHE ROCHE LA MOLIERE","Intermarché"
"34920002","Carrefour","Carrefour"
"68000015","POLE POSITION","Indépendant sans enseigne"
"55800002","INTERMARCHE CARBURANTS","Intermarché"
"26340000","SARL CARBURANTS SERVICES","Indépendant sans enseigne"
"56670001","INTERMARCHE PORT-LOUIS","Intermarché"
"28250001","INTERMARCHE SENONCHES","Intermarché"
"62260003","STATION TOTAL","Total"
"54134001","SARL GGE PETITJEAN","Total"
"16300001","SAS ENA","Total"
"79400003","SAINT-MAIXENT-DIS","Leclerc"
"34410002","CARREFOUR","Carrefour"
"47210001","INTERMARCHE VILLEREAL","Intermarché"
"71450001","AVIA XPRESS","Avia"
"62142001","INTERMARCHE ALINCTHUN","Intermarché Contact"
"67230005","INTERMARCHE BENFELD","Intermarché"
"15000008","INTERMARCHE AURILLAC FIRMINY","Intermarché"
"69800012","BP AIRE DE SAINT PRIEST","BP"
"14800005","CENTRE E. LECLERC","Leclerc"
"38100013","BP GRENOBLE VERCORS CARREFOUR EXPRESS","BP"
"76371001","AUCHAN DIEPPE","Auchan"
"21200006","INTERMARCHE BEAUNE","Intermarché"
"64990002","SAS GORRIA","Intermarché Contact"
"87600001","MR MOUNIER","Total"
"2220001","Carrefour Market","Carrefour Market"
"62520001","Carrefour Market","Carrefour Market"
"78710003","SHELL ROSNY SUD","Shell"
"39100005","cora dole","CORA"
"35540007","Carrefour Contact SARL DGB DISTRIBUTION","Carrefour Contact"
"20148001","ESSO SAS A NOCE","Esso"
"76250002","SARL PICHON","Avia"
"59290001","CARREFOUR WASQUEHAL","Carrefour"
"25150006","Fulli - Aire d&#039,Écot","Fulli"
"63550001","STATION SERVICE DU LAC",""
"45330004","E.LECLERC EXPRESS MALESHERBES","Leclerc"
"87120003","GARAGE CHEMARTIN FOURNIER","Total"
"2500001","AUCHAN","Auchan"
"79000005","SARL ROBIN","Total"
"72016001","STATION E.LECLERC LE MANS","Leclerc"
"26140002","BP A7 AIRE DE SAINT RAMBERT D&#039,ALBON","BP"
"62750002","INTERMARCHE LOOS EN GOHELLE","Intermarché"
"29770001","M.BUREL","Total"
"62100006","SARL PETAF","Avia"
"36000009","TOTAL ACCESS CARREFOUR","Total Access"
"14100004","RELAIS AUTO LEXOVIEN","Esso"
"6400010","RELAIS CANNES RIOU","Total"
"77240002","AUCHAN CARBURANT","Auchan"
"77220005","CARREFOUR MARKET TOURNAN EN BRIE","Carrefour Market"
"81250003","ETS CORBIERE","Total"
"89200002","Bi1 AVALLON LES CHAUMES",""
"29900003","CONCARNEAU-DISTRIBUTION","Leclerc"
"22520001","Super U BINIC","Système U"
"12430001","BONNEFOUS","Total"
"91450001","Carrefour Market","Carrefour Market"
"42680001","SAINT MARCELLIN EN FOREZ - SARL BR","Total"
"33190006","SARL COUSTENOBLE","Total"
"52000008","RELAIS DE LA SUIZE","Total"
"22290001","Super U LANVOLLON","Système U"
"93700004","RELAIS DE DRANCY","Total"
"16500002","INTERMARCHE","Intermarché"
"50570002","Carrefour Market","Carrefour Market"
"85600002","INTERMARCHE MONTAIGU","Intermarché"
"79250002","INTERMARCHE","Intermarché"
"95550002","SUPER U","Système U"
"67420001","STATION TOTAL ST BLAISE AUTOMOBILES","Total"
"60700005","E LECLERC","Leclerc"
"55500001","Carrefour Market","Carrefour Market"
"38450002","FLASH SERVICES","Dyneff"
"22120003","STATION DE LA BAIE / BOLLORE ENERGY","Indépendant sans enseigne"
"50270003","SARL COTE DES ISLES AUTOMOBILES","Total"
"54210002","supermarche match","Supermarché Match"
"86360001","AUCHAN","Auchan"
"44260005","Hyper U SAVENAY","Système U"
"52600004","INTERMARCHE","Intermarché Contact"
"74300008","BP EXPRESS CLUSES LA MALADIERE","BP Express"
"11100014","CARNOT MINUTE","Total"
"41110001","Super U ST AIGNAN SUR CHER","Système U"
"13100017","RELAIS DE L ARC","Total Access"
"55140001","INTERMARCHE VAUCOULEURS","Intermarché"
"22460003","CARREFOUR EXPRESS","Carrefour Express"
"21140003","INTERMARCHE SEMUR EN AUXOIS","Intermarché"
"31450008","DYNEFF AIRE DE TOULUSE SUD NORD","Dyneff"
"20221001","ROSSI  PRUNETE","Indépendant sans enseigne"
"59400005","Carrefour Market","Carrefour Market"
"13016007","RELAIS SAUMATY","Total"
"1700004","SAS BEDIS","Leclerc"
"57120005","ROMBASDIS","Leclerc"
"81400002","Automobiles Carmausines","Total"
"52220002","SAS EMIDER","Intermarché"
"47200005","JEANDIS","Leclerc"
"19250001","VERGNE MARCEL","Total"
"38270003","SUPER U REVEL-TOURDAN","Système U"
"42140003","INTERMARCHE SAS CHAZEM","Intermarché"
"68140002","GARAGE HENRY","Total"
"6670008","Energies Services","Avia"
"64780001","LECLERC EXPRESS OSSES","Leclerc"
"80600005","INTERMARCHE SAS NATHALEX","Intermarché"
"42800003","INTERMARCHE RIVE DE GIER","Intermarché"
"13160005","SUPER U","Système U"
"70300005","SAS DILUX HYPER CASINO","Casino"
"17520001","CARREFOUR CONTACT ARCHIAC","Carrefour Contact"
"26400006","Carrefour Market","Carrefour Market"
"63220001","Station U","Système U"
"54390002","ESSO LA GALOCHE MAILLEFERT SA","Esso"
"44360002","Super U ST ETIENNE DE MONTLUC","Système U"
"72550002","TOTAL  CHAUFOUR AUTOMOBILES","Total"
"33440004","ALSAGA SAS","Supermarchés Spar"
"95120001","CORA ERMONT","CORA"
"60000017","RELAIS SAINT-MATHURIN","Total Access"
